username,count,date
adrianmg,0,2021-09-08
adrianmg,1,2021-09-09
adrianmg,1,2021-09-10
adrianmg,4,2021-09-11
adrianmg,40,2021-09-12
adrianmg,1,2021-09-13
adrianmg,1,2021-09-14
adrianmg,2,2021-09-15
adrianmg,3,2021-09-16
adrianmg,0,2021-09-17
adrianmg,0,2021-09-18
adrianmg,0,2021-09-19
adrianmg,0,2021-09-20
adrianmg,0,2021-09-21
adrianmg,0,2021-09-22
adrianmg,1,2021-09-23
adrianmg,0,2021-09-24
adrianmg,0,2021-09-25
adrianmg,0,2021-09-26
adrianmg,6,2021-09-27
adrianmg,0,2021-09-28
adrianmg,0,2021-09-29
adrianmg,1,2021-09-30
adrianmg,0,2021-10-01
adrianmg,0,2021-10-02
adrianmg,0,2021-10-03
adrianmg,2,2021-10-04
adrianmg,0,2021-10-05
adrianmg,0,2021-10-06
adrianmg,0,2021-10-07
adrianmg,4,2021-10-08
adrianmg,0,2021-10-09
adrianmg,0,2021-10-10
adrianmg,0,2021-10-11
adrianmg,1,2021-10-12
adrianmg,2,2021-10-13
adrianmg,0,2021-10-14
adrianmg,0,2021-10-15
adrianmg,0,2021-10-16
adrianmg,0,2021-10-17
adrianmg,3,2021-10-18
adrianmg,0,2021-10-19
adrianmg,4,2021-10-20
adrianmg,5,2021-10-21
adrianmg,3,2021-10-22
adrianmg,0,2021-10-23
adrianmg,0,2021-10-24
adrianmg,2,2021-10-25
adrianmg,5,2021-10-26
adrianmg,0,2021-10-27
adrianmg,0,2021-10-28
adrianmg,9,2021-10-29
adrianmg,0,2021-10-30
adrianmg,0,2021-10-31
adrianmg,2,2021-11-01
adrianmg,2,2021-11-02
adrianmg,0,2021-11-03
adrianmg,0,2021-11-04
adrianmg,1,2021-11-05
adrianmg,0,2021-11-06
adrianmg,0,2021-11-07
adrianmg,0,2021-11-08
adrianmg,1,2021-11-09
adrianmg,5,2021-11-10
adrianmg,1,2021-11-11
adrianmg,0,2021-11-12
adrianmg,2,2021-11-13
adrianmg,2,2021-11-14
adrianmg,1,2021-11-15
adrianmg,2,2021-11-16
adrianmg,0,2021-11-17
adrianmg,4,2021-11-18
adrianmg,1,2021-11-19
adrianmg,0,2021-11-20
adrianmg,0,2021-11-21
adrianmg,0,2021-11-22
adrianmg,0,2021-11-23
adrianmg,0,2021-11-24
adrianmg,0,2021-11-25
adrianmg,0,2021-11-26
adrianmg,0,2021-11-27
adrianmg,8,2021-11-28
adrianmg,1,2021-11-29
adrianmg,0,2021-11-30
adrianmg,0,2021-12-01
adrianmg,4,2021-12-02
adrianmg,14,2021-12-03
adrianmg,15,2021-12-04
adrianmg,0,2021-12-05
adrianmg,0,2021-12-06
adrianmg,0,2021-12-07
adrianmg,0,2021-12-08
adrianmg,0,2021-12-09
adrianmg,0,2021-12-10
adrianmg,0,2021-12-11
adrianmg,0,2021-12-12
adrianmg,1,2021-12-13
adrianmg,0,2021-12-14
adrianmg,2,2021-12-15
adrianmg,0,2021-12-16
adrianmg,0,2021-12-17
adrianmg,0,2021-12-18
adrianmg,0,2021-12-19
adrianmg,2,2021-12-20
adrianmg,2,2021-12-21
adrianmg,11,2021-12-22
adrianmg,1,2021-12-23
adrianmg,0,2021-12-24
adrianmg,0,2021-12-25
adrianmg,0,2021-12-26
adrianmg,24,2021-12-27
adrianmg,16,2021-12-28
adrianmg,0,2021-12-29
adrianmg,19,2021-12-30
adrianmg,2,2021-12-31
alessandrostein,0,2021-01-01
alessandrostein,0,2021-01-02
alessandrostein,0,2021-01-03
alessandrostein,0,2021-01-04
alessandrostein,0,2021-01-05
alessandrostein,0,2021-01-06
alessandrostein,0,2021-01-07
alessandrostein,0,2021-01-08
alessandrostein,0,2021-01-09
alessandrostein,0,2021-01-10
alessandrostein,0,2021-01-11
alessandrostein,0,2021-01-12
alessandrostein,0,2021-01-13
alessandrostein,0,2021-01-14
alessandrostein,0,2021-01-15
alessandrostein,0,2021-01-16
alessandrostein,0,2021-01-17
alessandrostein,0,2021-01-18
alessandrostein,0,2021-01-19
alessandrostein,0,2021-01-20
alessandrostein,0,2021-01-21
alessandrostein,0,2021-01-22
alessandrostein,0,2021-01-23
alessandrostein,0,2021-01-24
alessandrostein,0,2021-01-25
alessandrostein,0,2021-01-26
alessandrostein,0,2021-01-27
alessandrostein,0,2021-01-28
alessandrostein,0,2021-01-29
alessandrostein,0,2021-01-30
alessandrostein,0,2021-01-31
alessandrostein,0,2021-02-01
alessandrostein,0,2021-02-02
alessandrostein,0,2021-02-03
alessandrostein,0,2021-02-04
alessandrostein,0,2021-02-05
alessandrostein,0,2021-02-06
alessandrostein,0,2021-02-07
alessandrostein,0,2021-02-08
alessandrostein,0,2021-02-09
alessandrostein,0,2021-02-10
alessandrostein,0,2021-02-11
alessandrostein,0,2021-02-12
alessandrostein,0,2021-02-13
alessandrostein,0,2021-02-14
alessandrostein,0,2021-02-15
alessandrostein,1,2021-02-16
alessandrostein,0,2021-02-17
alessandrostein,0,2021-02-18
alessandrostein,0,2021-02-19
alessandrostein,0,2021-02-20
alessandrostein,0,2021-02-21
alessandrostein,0,2021-02-22
alessandrostein,0,2021-02-23
alessandrostein,0,2021-02-24
alessandrostein,0,2021-02-25
alessandrostein,0,2021-02-26
alessandrostein,0,2021-02-27
alessandrostein,0,2021-02-28
alessandrostein,0,2021-03-01
alessandrostein,0,2021-03-02
alessandrostein,2,2021-03-03
alessandrostein,0,2021-03-04
alessandrostein,30,2021-03-05
alessandrostein,4,2021-03-06
alessandrostein,0,2021-03-07
alessandrostein,11,2021-03-08
alessandrostein,0,2021-03-09
alessandrostein,0,2021-03-10
alessandrostein,0,2021-03-11
alessandrostein,0,2021-03-12
alessandrostein,0,2021-03-13
alessandrostein,0,2021-03-14
alessandrostein,0,2021-03-15
alessandrostein,0,2021-03-16
alessandrostein,0,2021-03-17
alessandrostein,0,2021-03-18
alessandrostein,0,2021-03-19
alessandrostein,0,2021-03-20
alessandrostein,0,2021-03-21
alessandrostein,0,2021-03-22
alessandrostein,0,2021-03-23
alessandrostein,0,2021-03-24
alessandrostein,0,2021-03-25
alessandrostein,4,2021-03-26
alessandrostein,0,2021-03-27
alessandrostein,0,2021-03-28
alessandrostein,0,2021-03-29
alessandrostein,0,2021-03-30
alessandrostein,0,2021-03-31
alessandrostein,0,2021-04-01
alessandrostein,0,2021-04-02
alessandrostein,0,2021-04-03
alessandrostein,0,2021-04-04
alessandrostein,0,2021-04-05
alessandrostein,0,2021-04-06
alessandrostein,0,2021-04-07
alessandrostein,0,2021-04-08
alessandrostein,0,2021-04-09
alessandrostein,0,2021-04-10
alessandrostein,0,2021-04-11
alessandrostein,0,2021-04-12
alessandrostein,0,2021-04-13
alessandrostein,0,2021-04-14
alessandrostein,0,2021-04-15
alessandrostein,0,2021-04-16
alessandrostein,0,2021-04-17
alessandrostein,0,2021-04-18
alessandrostein,0,2021-04-19
alessandrostein,0,2021-04-20
alessandrostein,0,2021-04-21
alessandrostein,0,2021-04-22
alessandrostein,0,2021-04-23
alessandrostein,0,2021-04-24
alessandrostein,0,2021-04-25
alessandrostein,1,2021-04-26
alessandrostein,0,2021-04-27
alessandrostein,0,2021-04-28
alessandrostein,0,2021-04-29
alessandrostein,0,2021-04-30
alessandrostein,0,2021-05-01
alessandrostein,0,2021-05-02
alessandrostein,0,2021-05-03
alessandrostein,0,2021-05-04
alessandrostein,0,2021-05-05
alessandrostein,0,2021-05-06
alessandrostein,0,2021-05-07
alessandrostein,0,2021-05-08
alessandrostein,0,2021-05-09
alessandrostein,0,2021-05-10
alessandrostein,2,2021-05-11
alessandrostein,0,2021-05-12
alessandrostein,0,2021-05-13
alessandrostein,0,2021-05-14
alessandrostein,0,2021-05-15
alessandrostein,0,2021-05-16
alessandrostein,0,2021-05-17
alessandrostein,0,2021-05-18
alessandrostein,0,2021-05-19
alessandrostein,0,2021-05-20
alessandrostein,0,2021-05-21
alessandrostein,0,2021-05-22
alessandrostein,0,2021-05-23
alessandrostein,1,2021-05-24
alessandrostein,0,2021-05-25
alessandrostein,3,2021-05-26
alessandrostein,1,2021-05-27
alessandrostein,0,2021-05-28
alessandrostein,0,2021-05-29
alessandrostein,0,2021-05-30
alessandrostein,1,2021-05-31
alessandrostein,0,2021-06-01
alessandrostein,0,2021-06-02
alessandrostein,0,2021-06-03
alessandrostein,0,2021-06-04
alessandrostein,0,2021-06-05
alessandrostein,0,2021-06-06
alessandrostein,0,2021-06-07
alessandrostein,0,2021-06-08
alessandrostein,0,2021-06-09
alessandrostein,0,2021-06-10
alessandrostein,0,2021-06-11
alessandrostein,0,2021-06-12
alessandrostein,0,2021-06-13
alessandrostein,0,2021-06-14
alessandrostein,0,2021-06-15
alessandrostein,0,2021-06-16
alessandrostein,0,2021-06-17
alessandrostein,0,2021-06-18
alessandrostein,0,2021-06-19
alessandrostein,0,2021-06-20
alessandrostein,0,2021-06-21
alessandrostein,0,2021-06-22
alessandrostein,0,2021-06-23
alessandrostein,0,2021-06-24
alessandrostein,0,2021-06-25
alessandrostein,0,2021-06-26
alessandrostein,0,2021-06-27
alessandrostein,0,2021-06-28
alessandrostein,0,2021-06-29
alessandrostein,0,2021-06-30
alessandrostein,0,2021-07-01
alessandrostein,0,2021-07-02
alessandrostein,0,2021-07-03
alessandrostein,0,2021-07-04
alessandrostein,0,2021-07-05
alessandrostein,0,2021-07-06
alessandrostein,0,2021-07-07
alessandrostein,0,2021-07-08
alessandrostein,0,2021-07-09
alessandrostein,0,2021-07-10
alessandrostein,0,2021-07-11
alessandrostein,0,2021-07-12
alessandrostein,0,2021-07-13
alessandrostein,0,2021-07-14
alessandrostein,0,2021-07-15
alessandrostein,0,2021-07-16
alessandrostein,0,2021-07-17
alessandrostein,0,2021-07-18
alessandrostein,0,2021-07-19
alessandrostein,0,2021-07-20
alessandrostein,0,2021-07-21
alessandrostein,0,2021-07-22
alessandrostein,0,2021-07-23
alessandrostein,0,2021-07-24
alessandrostein,0,2021-07-25
alessandrostein,0,2021-07-26
alessandrostein,0,2021-07-27
alessandrostein,0,2021-07-28
alessandrostein,0,2021-07-29
alessandrostein,0,2021-07-30
alessandrostein,0,2021-07-31
alessandrostein,0,2021-08-01
alessandrostein,0,2021-08-02
alessandrostein,0,2021-08-03
alessandrostein,0,2021-08-04
alessandrostein,0,2021-08-05
alessandrostein,0,2021-08-06
alessandrostein,0,2021-08-07
alessandrostein,0,2021-08-08
alessandrostein,0,2021-08-09
alessandrostein,0,2021-08-10
alessandrostein,0,2021-08-11
alessandrostein,1,2021-08-12
alessandrostein,0,2021-08-13
alessandrostein,0,2021-08-14
alessandrostein,0,2021-08-15
alessandrostein,0,2021-08-16
alessandrostein,0,2021-08-17
alessandrostein,0,2021-08-18
alessandrostein,1,2021-08-19
alessandrostein,0,2021-08-20
alessandrostein,0,2021-08-21
alessandrostein,0,2021-08-22
alessandrostein,0,2021-08-23
alessandrostein,0,2021-08-24
alessandrostein,0,2021-08-25
alessandrostein,1,2021-08-26
alessandrostein,0,2021-08-27
alessandrostein,0,2021-08-28
alessandrostein,0,2021-08-29
alessandrostein,0,2021-08-30
alessandrostein,0,2021-08-31
alessandrostein,0,2021-09-01
alessandrostein,0,2021-09-02
alessandrostein,0,2021-09-03
alessandrostein,0,2021-09-04
alessandrostein,0,2021-09-05
alessandrostein,0,2021-09-06
alessandrostein,0,2021-09-07
alessandrostein,0,2021-09-08
alessandrostein,0,2021-09-09
alessandrostein,0,2021-09-10
alessandrostein,0,2021-09-11
alessandrostein,0,2021-09-12
alessandrostein,0,2021-09-13
alessandrostein,0,2021-09-14
alessandrostein,0,2021-09-15
alessandrostein,0,2021-09-16
alessandrostein,0,2021-09-17
alessandrostein,0,2021-09-18
alessandrostein,0,2021-09-19
alessandrostein,0,2021-09-20
alessandrostein,0,2021-09-21
alessandrostein,1,2021-09-22
alessandrostein,0,2021-09-23
alessandrostein,0,2021-09-24
alessandrostein,0,2021-09-25
alessandrostein,0,2021-09-26
alessandrostein,0,2021-09-27
alessandrostein,0,2021-09-28
alessandrostein,0,2021-09-29
alessandrostein,0,2021-09-30
alessandrostein,0,2021-10-01
alessandrostein,0,2021-10-02
alessandrostein,0,2021-10-03
alessandrostein,0,2021-10-04
alessandrostein,0,2021-10-05
alessandrostein,1,2021-10-06
alessandrostein,0,2021-10-07
alessandrostein,0,2021-10-08
alessandrostein,0,2021-10-09
alessandrostein,0,2021-10-10
alessandrostein,0,2021-10-11
alessandrostein,0,2021-10-12
alessandrostein,0,2021-10-13
alessandrostein,0,2021-10-14
alessandrostein,0,2021-10-15
alessandrostein,0,2021-10-16
alessandrostein,0,2021-10-17
alessandrostein,0,2021-10-18
alessandrostein,0,2021-10-19
alessandrostein,0,2021-10-20
alessandrostein,0,2021-10-21
alessandrostein,0,2021-10-22
alessandrostein,0,2021-10-23
alessandrostein,0,2021-10-24
alessandrostein,0,2021-10-25
alessandrostein,0,2021-10-26
alessandrostein,0,2021-10-27
alessandrostein,0,2021-10-28
alessandrostein,0,2021-10-29
alessandrostein,0,2021-10-30
alessandrostein,0,2021-10-31
alessandrostein,0,2021-11-01
alessandrostein,0,2021-11-02
alessandrostein,0,2021-11-03
alessandrostein,0,2021-11-04
alessandrostein,0,2021-11-05
alessandrostein,0,2021-11-06
alessandrostein,0,2021-11-07
alessandrostein,0,2021-11-08
alessandrostein,0,2021-11-09
alessandrostein,0,2021-11-10
alessandrostein,0,2021-11-11
alessandrostein,0,2021-11-12
alessandrostein,0,2021-11-13
alessandrostein,0,2021-11-14
alessandrostein,0,2021-11-15
alessandrostein,0,2021-11-16
alessandrostein,0,2021-11-17
alessandrostein,0,2021-11-18
alessandrostein,0,2021-11-19
alessandrostein,0,2021-11-20
alessandrostein,0,2021-11-21
alessandrostein,0,2021-11-22
alessandrostein,7,2021-11-23
alessandrostein,0,2021-11-24
alessandrostein,0,2021-11-25
alessandrostein,0,2021-11-26
alessandrostein,0,2021-11-27
alessandrostein,0,2021-11-28
alessandrostein,0,2021-11-29
alessandrostein,0,2021-11-30
alessandrostein,0,2021-12-01
alessandrostein,0,2021-12-02
alessandrostein,0,2021-12-03
alessandrostein,0,2021-12-04
alessandrostein,0,2021-12-05
alessandrostein,0,2021-12-06
alessandrostein,0,2021-12-07
alessandrostein,0,2021-12-08
alessandrostein,0,2021-12-09
alessandrostein,0,2021-12-10
alessandrostein,0,2021-12-11
alessandrostein,0,2021-12-12
alessandrostein,0,2021-12-13
alessandrostein,0,2021-12-14
alessandrostein,0,2021-12-15
alessandrostein,0,2021-12-16
alessandrostein,0,2021-12-17
alessandrostein,0,2021-12-18
alessandrostein,0,2021-12-19
alessandrostein,0,2021-12-20
alessandrostein,0,2021-12-21
alessandrostein,0,2021-12-22
alessandrostein,0,2021-12-23
alessandrostein,0,2021-12-24
alessandrostein,0,2021-12-25
alessandrostein,0,2021-12-26
alessandrostein,0,2021-12-27
alessandrostein,0,2021-12-28
alessandrostein,0,2021-12-29
alessandrostein,0,2021-12-30
alessandrostein,0,2021-12-31
alexandercbooth,0,2021-01-01
alexandercbooth,0,2021-01-02
alexandercbooth,0,2021-01-03
alexandercbooth,0,2021-01-04
alexandercbooth,0,2021-01-05
alexandercbooth,0,2021-01-06
alexandercbooth,0,2021-01-07
alexandercbooth,0,2021-01-08
alexandercbooth,0,2021-01-09
alexandercbooth,0,2021-01-10
alexandercbooth,0,2021-01-11
alexandercbooth,0,2021-01-12
alexandercbooth,0,2021-01-13
alexandercbooth,0,2021-01-14
alexandercbooth,0,2021-01-15
alexandercbooth,0,2021-01-16
alexandercbooth,0,2021-01-17
alexandercbooth,0,2021-01-18
alexandercbooth,0,2021-01-19
alexandercbooth,0,2021-01-20
alexandercbooth,0,2021-01-21
alexandercbooth,0,2021-01-22
alexandercbooth,0,2021-01-23
alexandercbooth,0,2021-01-24
alexandercbooth,0,2021-01-25
alexandercbooth,0,2021-01-26
alexandercbooth,0,2021-01-27
alexandercbooth,0,2021-01-28
alexandercbooth,0,2021-01-29
alexandercbooth,0,2021-01-30
alexandercbooth,0,2021-01-31
alexandercbooth,0,2021-02-01
alexandercbooth,0,2021-02-02
alexandercbooth,0,2021-02-03
alexandercbooth,0,2021-02-04
alexandercbooth,0,2021-02-05
alexandercbooth,0,2021-02-06
alexandercbooth,0,2021-02-07
alexandercbooth,0,2021-02-08
alexandercbooth,0,2021-02-09
alexandercbooth,0,2021-02-10
alexandercbooth,0,2021-02-11
alexandercbooth,0,2021-02-12
alexandercbooth,0,2021-02-13
alexandercbooth,0,2021-02-14
alexandercbooth,0,2021-02-15
alexandercbooth,0,2021-02-16
alexandercbooth,0,2021-02-17
alexandercbooth,0,2021-02-18
alexandercbooth,0,2021-02-19
alexandercbooth,0,2021-02-20
alexandercbooth,0,2021-02-21
alexandercbooth,0,2021-02-22
alexandercbooth,0,2021-02-23
alexandercbooth,0,2021-02-24
alexandercbooth,0,2021-02-25
alexandercbooth,0,2021-02-26
alexandercbooth,0,2021-02-27
alexandercbooth,0,2021-02-28
alexandercbooth,0,2021-03-01
alexandercbooth,0,2021-03-02
alexandercbooth,0,2021-03-03
alexandercbooth,0,2021-03-04
alexandercbooth,0,2021-03-05
alexandercbooth,0,2021-03-06
alexandercbooth,0,2021-03-07
alexandercbooth,0,2021-03-08
alexandercbooth,0,2021-03-09
alexandercbooth,0,2021-03-10
alexandercbooth,0,2021-03-11
alexandercbooth,0,2021-03-12
alexandercbooth,0,2021-03-13
alexandercbooth,0,2021-03-14
alexandercbooth,0,2021-03-15
alexandercbooth,0,2021-03-16
alexandercbooth,0,2021-03-17
alexandercbooth,0,2021-03-18
alexandercbooth,0,2021-03-19
alexandercbooth,0,2021-03-20
alexandercbooth,0,2021-03-21
alexandercbooth,0,2021-03-22
alexandercbooth,0,2021-03-23
alexandercbooth,0,2021-03-24
alexandercbooth,0,2021-03-25
alexandercbooth,0,2021-03-26
alexandercbooth,0,2021-03-27
alexandercbooth,0,2021-03-28
alexandercbooth,0,2021-03-29
alexandercbooth,0,2021-03-30
alexandercbooth,0,2021-03-31
alexandercbooth,0,2021-04-01
alexandercbooth,0,2021-04-02
alexandercbooth,0,2021-04-03
alexandercbooth,0,2021-04-04
alexandercbooth,0,2021-04-05
alexandercbooth,0,2021-04-06
alexandercbooth,0,2021-04-07
alexandercbooth,0,2021-04-08
alexandercbooth,0,2021-04-09
alexandercbooth,0,2021-04-10
alexandercbooth,0,2021-04-11
alexandercbooth,0,2021-04-12
alexandercbooth,0,2021-04-13
alexandercbooth,0,2021-04-14
alexandercbooth,0,2021-04-15
alexandercbooth,0,2021-04-16
alexandercbooth,0,2021-04-17
alexandercbooth,0,2021-04-18
alexandercbooth,0,2021-04-19
alexandercbooth,0,2021-04-20
alexandercbooth,0,2021-04-21
alexandercbooth,0,2021-04-22
alexandercbooth,0,2021-04-23
alexandercbooth,0,2021-04-24
alexandercbooth,0,2021-04-25
alexandercbooth,0,2021-04-26
alexandercbooth,0,2021-04-27
alexandercbooth,0,2021-04-28
alexandercbooth,0,2021-04-29
alexandercbooth,0,2021-04-30
alexandercbooth,0,2021-05-01
alexandercbooth,4,2021-05-02
alexandercbooth,6,2021-05-03
alexandercbooth,10,2021-05-04
alexandercbooth,16,2021-05-05
alexandercbooth,12,2021-05-06
alexandercbooth,28,2021-05-07
alexandercbooth,0,2021-05-08
alexandercbooth,0,2021-05-09
alexandercbooth,13,2021-05-10
alexandercbooth,15,2021-05-11
alexandercbooth,10,2021-05-12
alexandercbooth,18,2021-05-13
alexandercbooth,3,2021-05-14
alexandercbooth,1,2021-05-15
alexandercbooth,0,2021-05-16
alexandercbooth,0,2021-05-17
alexandercbooth,0,2021-05-18
alexandercbooth,0,2021-05-19
alexandercbooth,0,2021-05-20
alexandercbooth,0,2021-05-21
alexandercbooth,0,2021-05-22
alexandercbooth,0,2021-05-23
alexandercbooth,0,2021-05-24
alexandercbooth,0,2021-05-25
alexandercbooth,0,2021-05-26
alexandercbooth,0,2021-05-27
alexandercbooth,0,2021-05-28
alexandercbooth,0,2021-05-29
alexandercbooth,0,2021-05-30
alexandercbooth,0,2021-05-31
alexandercbooth,0,2021-06-01
alexandercbooth,0,2021-06-02
alexandercbooth,0,2021-06-03
alexandercbooth,0,2021-06-04
alexandercbooth,0,2021-06-05
alexandercbooth,0,2021-06-06
alexandercbooth,0,2021-06-07
alexandercbooth,0,2021-06-08
alexandercbooth,0,2021-06-09
alexandercbooth,0,2021-06-10
alexandercbooth,3,2021-06-11
alexandercbooth,0,2021-06-12
alexandercbooth,0,2021-06-13
alexandercbooth,2,2021-06-14
alexandercbooth,0,2021-06-15
alexandercbooth,0,2021-06-16
alexandercbooth,0,2021-06-17
alexandercbooth,0,2021-06-18
alexandercbooth,0,2021-06-19
alexandercbooth,0,2021-06-20
alexandercbooth,0,2021-06-21
alexandercbooth,0,2021-06-22
alexandercbooth,0,2021-06-23
alexandercbooth,0,2021-06-24
alexandercbooth,0,2021-06-25
alexandercbooth,0,2021-06-26
alexandercbooth,0,2021-06-27
alexandercbooth,0,2021-06-28
alexandercbooth,0,2021-06-29
alexandercbooth,0,2021-06-30
alexandercbooth,0,2021-07-01
alexandercbooth,0,2021-07-02
alexandercbooth,0,2021-07-03
alexandercbooth,0,2021-07-04
alexandercbooth,0,2021-07-05
alexandercbooth,0,2021-07-06
alexandercbooth,0,2021-07-07
alexandercbooth,0,2021-07-08
alexandercbooth,1,2021-07-09
alexandercbooth,0,2021-07-10
alexandercbooth,0,2021-07-11
alexandercbooth,0,2021-07-12
alexandercbooth,7,2021-07-13
alexandercbooth,18,2021-07-14
alexandercbooth,10,2021-07-15
alexandercbooth,17,2021-07-16
alexandercbooth,0,2021-07-17
alexandercbooth,0,2021-07-18
alexandercbooth,0,2021-07-19
alexandercbooth,0,2021-07-20
alexandercbooth,0,2021-07-21
alexandercbooth,0,2021-07-22
alexandercbooth,0,2021-07-23
alexandercbooth,0,2021-07-24
alexandercbooth,0,2021-07-25
alexandercbooth,0,2021-07-26
alexandercbooth,0,2021-07-27
alexandercbooth,0,2021-07-28
alexandercbooth,0,2021-07-29
alexandercbooth,0,2021-07-30
alexandercbooth,0,2021-07-31
alexandercbooth,0,2021-08-01
alexandercbooth,0,2021-08-02
alexandercbooth,0,2021-08-03
alexandercbooth,0,2021-08-04
alexandercbooth,0,2021-08-05
alexandercbooth,0,2021-08-06
alexandercbooth,0,2021-08-07
alexandercbooth,0,2021-08-08
alexandercbooth,0,2021-08-09
alexandercbooth,5,2021-08-10
alexandercbooth,0,2021-08-11
alexandercbooth,19,2021-08-12
alexandercbooth,0,2021-08-13
alexandercbooth,0,2021-08-14
alexandercbooth,0,2021-08-15
alexandercbooth,3,2021-08-16
alexandercbooth,5,2021-08-17
alexandercbooth,0,2021-08-18
alexandercbooth,3,2021-08-19
alexandercbooth,0,2021-08-20
alexandercbooth,0,2021-08-21
alexandercbooth,0,2021-08-22
alexandercbooth,1,2021-08-23
alexandercbooth,0,2021-08-24
alexandercbooth,0,2021-08-25
alexandercbooth,1,2021-08-26
alexandercbooth,0,2021-08-27
alexandercbooth,0,2021-08-28
alexandercbooth,0,2021-08-29
alexandercbooth,0,2021-08-30
alexandercbooth,0,2021-08-31
alexandercbooth,0,2021-09-01
alexandercbooth,0,2021-09-02
alexandercbooth,2,2021-09-03
alexandercbooth,0,2021-09-04
alexandercbooth,0,2021-09-05
alexandercbooth,0,2021-09-06
alexandercbooth,1,2021-09-07
alexandercbooth,0,2021-09-08
alexandercbooth,1,2021-09-09
alexandercbooth,3,2021-09-10
alexandercbooth,0,2021-09-11
alexandercbooth,0,2021-09-12
alexandercbooth,0,2021-09-13
alexandercbooth,2,2021-09-14
alexandercbooth,1,2021-09-15
alexandercbooth,0,2021-09-16
alexandercbooth,3,2021-09-17
alexandercbooth,0,2021-09-18
alexandercbooth,0,2021-09-19
alexandercbooth,0,2021-09-20
alexandercbooth,0,2021-09-21
alexandercbooth,0,2021-09-22
alexandercbooth,0,2021-09-23
alexandercbooth,0,2021-09-24
alexandercbooth,0,2021-09-25
alexandercbooth,0,2021-09-26
alexandercbooth,0,2021-09-27
alexandercbooth,0,2021-09-28
alexandercbooth,0,2021-09-29
alexandercbooth,0,2021-09-30
alexandercbooth,0,2021-10-01
alexandercbooth,0,2021-10-02
alexandercbooth,0,2021-10-03
alexandercbooth,0,2021-10-04
alexandercbooth,0,2021-10-05
alexandercbooth,0,2021-10-06
alexandercbooth,0,2021-10-07
alexandercbooth,0,2021-10-08
alexandercbooth,0,2021-10-09
alexandercbooth,0,2021-10-10
alexandercbooth,7,2021-10-11
alexandercbooth,12,2021-10-12
alexandercbooth,13,2021-10-13
alexandercbooth,15,2021-10-14
alexandercbooth,24,2021-10-15
alexandercbooth,0,2021-10-16
alexandercbooth,0,2021-10-17
alexandercbooth,1,2021-10-18
alexandercbooth,1,2021-10-19
alexandercbooth,0,2021-10-20
alexandercbooth,0,2021-10-21
alexandercbooth,0,2021-10-22
alexandercbooth,0,2021-10-23
alexandercbooth,0,2021-10-24
alexandercbooth,0,2021-10-25
alexandercbooth,0,2021-10-26
alexandercbooth,0,2021-10-27
alexandercbooth,0,2021-10-28
alexandercbooth,2,2021-10-29
alexandercbooth,0,2021-10-30
alexandercbooth,0,2021-10-31
alexandercbooth,1,2021-11-01
alexandercbooth,3,2021-11-02
alexandercbooth,4,2021-11-03
alexandercbooth,1,2021-11-04
alexandercbooth,0,2021-11-05
alexandercbooth,0,2021-11-06
alexandercbooth,0,2021-11-07
alexandercbooth,1,2021-11-08
alexandercbooth,0,2021-11-09
alexandercbooth,0,2021-11-10
alexandercbooth,0,2021-11-11
alexandercbooth,28,2021-11-12
alexandercbooth,0,2021-11-13
alexandercbooth,0,2021-11-14
alexandercbooth,11,2021-11-15
alexandercbooth,23,2021-11-16
alexandercbooth,4,2021-11-17
alexandercbooth,10,2021-11-18
alexandercbooth,17,2021-11-19
alexandercbooth,1,2021-11-20
alexandercbooth,0,2021-11-21
alexandercbooth,12,2021-11-22
